"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"852",3,12,1000,"4.2_2",0.20407853563525,0.470843310885424,"cs",25,1,0,163,44,1,0,79,10
"853",3,12,1000,"3.3_4",2.98111131336043e-08,3.35871874638608e-06,"cs",1,0,0,163,43,0,0,79,9
"854",3,12,1000,"4.4.1_2.0",7.51261275411252e-11,2.53926311089003e-08,"cs",1,1,0,162,43,0,0,79,9
"855",3,12,1000,"3.3.3_0.1",0,0,"cs",1,0,0,163,43,0,0,79,9
"856",3,16,1000,"2.3_1",0.000694110050820254,0.0246957049660259,"ig",25,8,2,110,19,2,1,23,7
"857",3,16,1000,"4.2_2",0.0271701461043524,0.223022898905524,"ig",25,2,0,116,22,0,0,26,8
"858",3,16,1000,"3.3_4",7.35986880329165e-08,2.48763565551258e-05,"ig",1,0,0,118,21,0,0,25,7
"859",3,16,1000,"4.4.1_2.0",3.4753271962229e-05,0.00234932118464668,"ig",1,0,0,118,21,0,0,25,8
"860",3,16,1000,"3.3.3_0.1",0,0,"ig",1,0,0,118,21,0,0,25,7
"861",3,16,1000,"2.3_1",0.000694110050820254,0.0246957049660259,"kl",25,8,2,110,19,2,1,23,7
"862",3,16,1000,"4.2_2",0.0271701461043524,0.223022898905524,"kl",25,2,0,116,22,0,0,26,8
"863",3,16,1000,"3.3_4",7.35986880329165e-08,2.48763565551258e-05,"kl",1,0,0,118,21,0,0,25,7
"864",3,16,1000,"4.4.1_2.0",3.4753271962229e-05,0.00234932118464668,"kl",1,0,0,118,21,0,0,25,8
"865",3,16,1000,"3.3.3_0.1",0,0,"kl",1,0,0,118,21,0,0,25,7
"866",3,16,1000,"2.3_1",0.000694110050820254,0.0246957049660259,"cs",25,8,2,110,19,2,1,23,7
"867",3,16,1000,"4.2_2",0.0271701461043524,0.223022898905524,"cs",25,2,0,116,22,0,0,26,8
"868",3,16,1000,"3.3_4",7.35986880329165e-08,2.48763565551258e-05,"cs",1,0,0,118,21,0,0,25,7
"869",3,16,1000,"4.4.1_2.0",3.4753271962229e-05,0.00234932118464668,"cs",1,0,0,118,21,0,0,25,8
"870",3,16,1000,"3.3.3_0.1",0,0,"cs",1,0,0,118,21,0,0,25,7
"871",3,20,1000,"2.3_1",0.0217019437857296,0.291416810149463,"ig",25,7,4,65,8,4,0,8,2
"872",3,20,1000,"4.2_2",0.0862198228082437,0.544667130846144,"ig",25,1,0,72,12,0,0,12,2
"873",3,20,1000,"3.3_4",6.03735846587128e-05,0.00899941334996335,"ig",1,1,0,71,11,0,0,11,2
"874",3,20,1000,"4.4.1_2.0",1.24313259641795e-06,0.000420178817589267,"ig",1,0,0,72,11,0,0,11,1
"875",3,20,1000,"3.3.3_0.1",5.94404525600112e-11,4.01817459305676e-08,"ig",1,0,0,72,11,0,0,11,1
"876",3,20,1000,"2.3_1",0.0217019437857296,0.291416810149463,"kl",25,7,4,65,8,4,0,8,2
"877",3,20,1000,"4.2_2",0.0862198228082437,0.544667130846144,"kl",25,1,0,72,12,0,0,12,2
"878",3,20,1000,"3.3_4",6.03735846587128e-05,0.00899941334996335,"kl",1,1,0,71,11,0,0,11,2
"879",3,20,1000,"4.4.1_2.0",1.24313259641795e-06,0.000420178817589267,"kl",1,0,0,72,11,0,0,11,1
"880",3,20,1000,"3.3.3_0.1",5.94404525600112e-11,4.01817459305676e-08,"kl",1,0,0,72,11,0,0,11,1
"881",3,20,1000,"2.3_1",0.0217019437857296,0.291416810149463,"cs",25,7,4,65,8,4,0,8,2
"882",3,20,1000,"4.2_2",0.0862198228082437,0.544667130846144,"cs",25,1,0,72,12,0,0,12,2
"883",3,20,1000,"3.3_4",6.03735846587128e-05,0.00899941334996335,"cs",1,1,0,71,11,0,0,11,2
"884",3,20,1000,"4.4.1_2.0",1.24313259641795e-06,0.000420178817589267,"cs",1,0,0,72,11,0,0,11,1
"885",3,20,1000,"3.3.3_0.1",5.94404525600112e-11,4.01817459305676e-08,"cs",1,0,0,72,11,0,0,11,1
"886",3,24,1000,"2.3_1",0.552291478253671,1,"ig",25,7,0,92,13,0,0,16,1
"887",3,24,1000,"4.2_2",0.110784132391596,0.52185504052154,"ig",25,2,0,97,13,0,0,16,1
"888",3,24,1000,"3.3_4",0.000757776556846743,0.0461940985217176,"ig",1,1,0,97,12,0,0,15,1
"889",3,24,1000,"4.4.1_2.0",7.69717288795491e-08,5.18019735359365e-05,"ig",1,0,0,98,12,0,0,15,0
"890",3,24,1000,"3.3.3_0.1",3.19418470956512e-06,0.00107484315476866,"ig",1,0,0,98,12,0,0,15,1
"891",3,24,1000,"2.3_1",0.552291478253671,1,"kl",25,7,0,92,13,0,0,16,1
"892",3,24,1000,"4.2_2",0.110784132391596,0.52185504052154,"kl",25,2,0,97,13,0,0,16,1
"893",3,24,1000,"3.3_4",0.000757776556846743,0.0461940985217176,"kl",1,1,0,97,12,0,0,15,1
"894",3,24,1000,"4.4.1_2.0",7.69717288795491e-08,5.18019735359365e-05,"kl",1,0,0,98,12,0,0,15,0
"895",3,24,1000,"3.3.3_0.1",3.19418470956512e-06,0.00107484315476866,"kl",1,0,0,98,12,0,0,15,1
"896",3,24,1000,"2.3_1",0.552291478253671,1,"cs",25,7,0,92,13,0,0,16,1
"897",3,24,1000,"4.2_2",0.110784132391596,0.52185504052154,"cs",25,2,0,97,13,0,0,16,1
"898",3,24,1000,"3.3_4",0.000757776556846743,0.0461940985217176,"cs",1,1,0,97,12,0,0,15,1
"899",3,24,1000,"4.4.1_2.0",7.69717288795491e-08,5.18019735359365e-05,"cs",1,0,0,98,12,0,0,15,0
"900",3,24,1000,"3.3.3_0.1",3.19418470956512e-06,0.00107484315476866,"cs",1,0,0,98,12,0,0,15,1
